"STATION","NAME","DATE","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMSD","EMSN","EMXP","PRCP","SNOW"
"USC00172765","FARMINGTON, ME US","1914-07","8","7",,,"0","0","0","28","1",,,"0.64","2.68",
"USC00172765","FARMINGTON, ME US","1914-08","13","11",,,"0","0","0","25","0",,,"1.58","4.41",
"USC00172765","FARMINGTON, ME US","1914-09","8","6",,,"0","2","0","18","0",,,"0.46","1.72",
"USC00172765","FARMINGTON, ME US","1914-10","5","5",,"1","0","11","0","5","0",,"1.0","0.93","2.28","1.0"
"USC00172765","FARMINGTON, ME US","1914-11","10","5",,"3","0","26","7","0","0",,"10.0","1.29","3.15","14.0"
"USC00172765","FARMINGTON, ME US","1914-12","6","3",,"2","9","29","19","0","0",,"6.0","1.35","2.16","12.0"
"USC00172765","FARMINGTON, ME US","1915-01","9","6",,,"7","31","24","0","0",,,"1.01","3.51",
"USC00172765","FARMINGTON, ME US","1915-02","10","8",,"5","5","26","12","0","0",,"4.0","1.84","4.21","10.5"
"USC00172765","FARMINGTON, ME US","1915-03","3","0",,"0","0","29","5","0","0",,"0.5","0.07","0.13","0.5"
"USC00172765","FARMINGTON, ME US","1915-04","10","6",,"1","0","14","0","3","0",,"1.0","1.22","3.12","1.5"
"USC00172765","FARMINGTON, ME US","1915-05","11","5",,,"0","4","0","12","0",,,"1.14","2.67",
"USC00172765","FARMINGTON, ME US","1915-06","11","6",,,"0","1","0","26","0",,,"0.84","2.47",
"USC00172765","FARMINGTON, ME US","1915-07","19","11",,,"0","0","0","29","0",,,"2.34","7.55",
"USC00172765","FARMINGTON, ME US","1915-08","12","7",,,"0","0","0","23","0",,,"1.00","3.90",
"USC00172765","FARMINGTON, ME US","1915-09","5","2",,,"0","0","0","19","0",,,"1.58","2.02",
"USC00172765","FARMINGTON, ME US","1915-10","10","7",,,"0","11","0","3","0",,,"0.48","2.32",
"USC00172765","FARMINGTON, ME US","1915-11","11","8",,"2","0","29","0","0","0",,"3.0","1.23","3.15","5.5"
"USC00172765","FARMINGTON, ME US","1915-12","10","7",,"6","1","31","14","0","0",,"6.0","1.84","5.08","14.0"
"USC00172765","FARMINGTON, ME US","1916-01","13","4",,"5","10","31","17","0","0",,"4.0","0.36","1.49","12.0"
"USC00172765","FARMINGTON, ME US","1916-02","12","8",,"5","11","28","19","0","0",,"7.0","1.75","4.21","19.0"
"USC00172765","FARMINGTON, ME US","1916-03","9","6",,"7","8","31","21","0","0",,"7.5","0.62","2.23","25.5"
"USC00172765","FARMINGTON, ME US","1916-04","13","10",,"5","0","20","0","2","0",,"6.0","0.84","4.29","14.0"
"USC00172765","FARMINGTON, ME US","1916-05","14","9",,,"0","4","0","11","0",,,"3.21","6.79",
"USC00172765","FARMINGTON, ME US","1916-06","19","15",,,"0","0","0","19","0",,,"1.07","5.15",
"USC00172765","FARMINGTON, ME US","1916-07","15","8",,,"0","0","0","29","4",,,"0.90","3.95",
"USC00172765","FARMINGTON, ME US","1916-08","11","8",,,"0","0","0","29","4",,,"3.92","7.50",
"USC00172765","FARMINGTON, ME US","1916-09","13","10",,,"0","0","0","15","0",,,"1.60","5.25",
"USC00172765","FARMINGTON, ME US","1916-10","8","6",,,"0","16","0","6","0",,,"1.30","2.29",
"USC00172765","FARMINGTON, ME US","1916-11","10","7",,"4","2","27","7","0","0",,"7.5","1.90","4.18","11.5"
"USC00172765","FARMINGTON, ME US","1916-12","14","8",,"5","6","31","18","0","0",,"11.0","1.00","4.63","25.0"
"USC00172765","FARMINGTON, ME US","1917-01","15","10",,"11","13","30","20","0","0",,"6.0","1.12","3.89","25.0"
"USC00172765","FARMINGTON, ME US","1917-02","7","7",,"7","14","27","22","0","0",,"5.0","0.55","1.90","18.0"
"USC00172765","FARMINGTON, ME US","1917-03","12","11",,"8","4","30","7","0","0",,"5.0","1.52","4.21","18.0"
"USC00172765","FARMINGTON, ME US","1917-04","10","8",,,"0","18","1","0","0",,,"1.30","3.19",
"USC00172765","FARMINGTON, ME US","1917-05","10","6",,"1","0","8","0","3","0",,"6.0","0.71","2.85","6.0"
"USC00172765","FARMINGTON, ME US","1917-06","18","15",,,"0","0","0","19","0",,,"2.51","10.74",
"USC00172765","FARMINGTON, ME US","1917-07","11","7",,,"0","0","0","30","2",,,"0.73","2.56",
"USC00172765","FARMINGTON, ME US","1917-08","16","13",,,"0","0","0","27","2",,,"1.56","7.14",
"USC00172765","FARMINGTON, ME US","1917-09","8","6",,,"0","5","0","12","0",,,"0.75","1.69",
"USC00172765","FARMINGTON, ME US","1917-10","17","12",,"0","0","10","0","0","0",,"0.0","1.42","5.87","0.0"
"USC00172765","FARMINGTON, ME US","1917-11","6","3",,"3","3","28","7","0","0",,"4.0","0.68","1.13","7.0"
"USC00172765","FARMINGTON, ME US","1917-12","5","5",,,"17","31","24","0","0",,,"1.30","3.86",
"USC00172765","FARMINGTON, ME US","1918-01","9","6",,"7","22","31","30","0","0",,"11.0","1.08","2.56","25.0"
"USC00172765","FARMINGTON, ME US","1918-02","10","6",,"4","15","28","20","0","0",,"3.0","0.91","2.38","8.5"
"USC00172765","FARMINGTON, ME US","1918-03","9","5",,"5","5","31","8","0","0",,"9.0","0.78","1.91","18.1"
"USC00172765","FARMINGTON, ME US","1918-04","8","8",,"2","0","22","0","4","0",,"1.0","0.68","2.46","2.0"
"USC00172765","FARMINGTON, ME US","1918-05","9","5",,,"0","1","0","20","0",,,"0.97","3.19",
"USC00172765","FARMINGTON, ME US","1918-06","7","6",,,"0","1","0","17","0",,,"2.17","4.98",
"USC00172765","FARMINGTON, ME US","1918-07","17","9",,,"0","0","0","27","3",,,"1.21","3.58",
"USC00172765","FARMINGTON, ME US","1918-08","7","5",,,"0","0","0","28","1",,,"1.05","2.35",
"USC00172765","FARMINGTON, ME US","1918-09","15","13",,,"0","2","0","10","0",,,"2.38","8.98",
"USC00172765","FARMINGTON, ME US","1918-10","13","9",,"1","0","11","0","1","0",,"2.0","1.39","5.59","2.0"
"USC00172765","FARMINGTON, ME US","1918-11","11","9",,"0","0","18","0","0","0",,"0.5","1.09","4.05","0.5"
"USC00172765","FARMINGTON, ME US","1918-12","13","9",,"8","3","28","18","0","0",,"4.0","0.82","3.56","20.1"
"USC00172765","FARMINGTON, ME US","1919-01","10","3",,"3","6","31","19","0","0",,"7.0","1.48","2.60","13.0"
"USC00172765","FARMINGTON, ME US","1919-02","7","4",,"3","3","28","11","0","0",,"8.0","0.81","1.52","14.0"
"USC00172765","FARMINGTON, ME US","1919-03","13","11",,"3","1","25","1","0","0",,"5.0","1.07","5.79","9.0"
"USC00172765","FARMINGTON, ME US","1919-04","9","6",,"2","0","14","0","2","0",,"1.0","0.65","2.56","2.0"
"USC00172765","FARMINGTON, ME US","1919-05","14","10",,,"0","5","0","13","0",,,"1.91","5.77",
"USC00172765","FARMINGTON, ME US","1919-06","6","6",,,"0","0","0","24","6",,,"0.66","1.87",
"USC00172765","FARMINGTON, ME US","1919-07","11","6",,,"0","0","0","30","5",,,"0.89","2.49",
"USC00172765","FARMINGTON, ME US","1919-08","15","9",,,"0","0","0","29","0",,,"0.77","2.57",
"USC00172765","FARMINGTON, ME US","1919-09","17","14",,,"0","3","0","5","0",,,"1.00","5.08",
"USC00172765","FARMINGTON, ME US","1919-10","14","8",,,"0","13","0","2","0",,,"1.55","4.15",
"USC00172765","FARMINGTON, ME US","1919-11","15","11",,"4","0","21","1","0","0",,"5.0","1.00","5.43","13.0"
"USC00172765","FARMINGTON, ME US","1919-12","8","3",,"4","10","30","20","0","0",,"5.0","0.55","1.50","10.5"
"USC00172765","FARMINGTON, ME US","1920-01","8","4",,"4","20","31","26","0","0",,"7.0","0.58","1.54","19.5"
"USC00172765","FARMINGTON, ME US","1920-02","14","11",,"12","10","29","21","0","0",,"17.0","1.67","6.02","61.0"
"USC00172765","FARMINGTON, ME US","1920-03","11","7",,"3","4","27","7","0","0",,"8.0","1.05","3.25","18.5"
"USC00172765","FARMINGTON, ME US","1920-04","12","10",,"0","0","19","0","1","0",,"0.0","1.68","6.57","0.0"
"USC00172765","FARMINGTON, ME US","1920-05","9","2",,,"0","6","0","13","0",,,"1.08","2.26",
"USC00172765","FARMINGTON, ME US","1920-06","8","6",,,"0","0","0","24","1",,,"0.78","2.07",
"USC00172765","FARMINGTON, ME US","1920-07","16","8",,,"0","0","0","31","0",,,"1.11","3.35",
"USC00172765","FARMINGTON, ME US","1920-08","11","8",,,"0","0","0","31","2",,,"3.38","7.20",
"USC00172765","FARMINGTON, ME US","1920-09","13","12",,,"0","1","0","15","0",,,"2.28","6.70",
"USC00172765","FARMINGTON, ME US","1920-10","5","4",,,"0","3","0","7","0",,,"1.63","2.51",
"USC00172765","FARMINGTON, ME US","1920-11","14","10",,"5","2","27","3","0","0",,"7.0","1.42","6.02","19.5"
"USC00172765","FARMINGTON, ME US","1920-12","13","10",,"5","2","31","16","0","0",,"6.0","2.00","8.81","18.0"
"USC00172765","FARMINGTON, ME US","1921-01","7","3",,,"10","29","18","0","0",,,"0.42","0.97",
"USC00172765","FARMINGTON, ME US","1921-02","8","6",,"6","8","28","18","0","0",,"4.0","0.72","2.00","16.0"
"USC00172765","FARMINGTON, ME US","1921-03","13","7",,"1","0","23","1","0","0",,"3.5","1.00","2.79","3.5"
"USC00172765","FARMINGTON, ME US","1921-04","13","9",,"1","0","13","0","8","0",,"1.0","1.15","3.61","1.0"
"USC00172765","FARMINGTON, ME US","1921-05","8","5",,,"0","4","0","12","1",,,"0.48","1.93",
"USC00172765","FARMINGTON, ME US","1921-06","13","4",,,"0","0","0","27","1",,,"0.49","1.78",
"USC00172765","FARMINGTON, ME US","1921-07","11","5",,,"0","0","0","30","12",,,"1.22","3.43",
"USC00172765","FARMINGTON, ME US","1921-08","9","5",,,"0","0","0","28","0",,,"2.98","5.61",
"USC00172765","FARMINGTON, ME US","1921-09","5","4",,,"0","1","0","22","1",,,"0.92","2.34",
"USC00172765","FARMINGTON, ME US","1921-10","11","9",,,"0","9","0","2","0",,,"0.90","3.44",
"USC00172765","FARMINGTON, ME US","1921-11","19","12",,"9","0","24","7","0","0",,"9.5","0.98","5.72","31.5"
"USC00172765","FARMINGTON, ME US","1921-12","8","5",,"4","7","30","19","0","0",,"4.5","0.39","1.48","12.8"
"USC00172765","FARMINGTON, ME US","1922-01","5","5",,"5","16","31","24","0","0",,"5.0","0.76","2.21","19.5"
"USC00172765","FARMINGTON, ME US","1922-02","10","6",,"9","7","28","17","0","0",,"6.0","0.72","2.83","32.5"
"USC00172765","FARMINGTON, ME US","1922-03","7","6",,"3","0","28","4","0","0",,"3.0","1.06","3.62","6.5"
"USC00172765","FARMINGTON, ME US","1922-04","11","9",,"3","0","16","0","2","0",,"14.0","1.28","3.61","18.0"
"USC00172765","FARMINGTON, ME US","1922-05","6","6",,,"0","2","0","19","0",,,"1.97","5.22",
"USC00172765","FARMINGTON, ME US","1922-06","18","13",,,"0","0","0","23","1",,,"2.15","8.57",
"USC00172765","FARMINGTON, ME US","1922-07","10","5",,,"0","0","0","29","1",,,"0.55","2.07",
"USC00172765","FARMINGTON, ME US","1922-08","14","9",,,"0","0","0","29","1",,,"1.20","5.20",
"USC00172765","FARMINGTON, ME US","1922-09","6","3",,,"0","3","0","18","0",,,"2.48","4.69",
"USC00172765","FARMINGTON, ME US","1922-10","10","4",,"1","0","12","0","4","0",,"3.0","0.51","1.27","3.0"
"USC00172765","FARMINGTON, ME US","1922-11","6","3",,"1","0","24","6","0","0",,"2.0","0.75","1.39","2.0"
"USC00172765","FARMINGTON, ME US","1922-12","14","7",,"8","6","31","20","0","0",,"13.0","1.14","3.08","36.0"
"USC00172765","FARMINGTON, ME US","1923-01","14","9",,"11","14","31","26","0","0",,"13.0","1.44","5.59","52.0"
"USC00172765","FARMINGTON, ME US","1923-02","3","3",,"3","17","28","25","0","0",,"8.0","0.47","1.25","20.0"
"USC00172765","FARMINGTON, ME US","1923-03","11","6",,"7","8","30","13","0","0",,"7.0","0.58","2.29","26.1"
"USC00172765","FARMINGTON, ME US","1923-04","13","9",,"2","1","20","1","3","0",,"1.0","2.38","7.44","2.0"
"USC00172765","FARMINGTON, ME US","1923-05","12","7",,"0","0","4","0","13","0",,"0.0","0.40","1.94","0.0"
"USC00172765","FARMINGTON, ME US","1923-06","9","7",,,"0","0","0","26","3",,,"0.60","2.23",
"USC00172765","FARMINGTON, ME US","1923-07","10","5",,,"0","0","0","26","3",,,"0.95","2.28",
"USC00172765","FARMINGTON, ME US","1923-08","8","6",,,"0","0","0","25","1",,,"0.42","1.66",
"USC00172765","FARMINGTON, ME US","1923-09","6","4",,,"0","1","0","19","0",,,"1.07","1.68",
"USC00172765","FARMINGTON, ME US","1923-10","10","7",,,"0","11","0","0","0",,,"1.60","3.48",
"USC00172765","FARMINGTON, ME US","1923-11","7","5",,"0","0","24","0","0","0",,"0.0","0.90","2.72","0.0"
"USC00172765","FARMINGTON, ME US","1923-12","13","8",,"6","0","24","10","0","0",,"12.0","1.53","4.39","23.5"
"USC00172765","FARMINGTON, ME US","1924-01","8","6",,"6","9","31","18","0","0",,"5.5","0.83","2.90","15.5"
"USC00172765","FARMINGTON, ME US","1924-02","8","4",,"7","15","29","24","0","0",,"7.0","0.69","1.99","22.5"
"USC00172765","FARMINGTON, ME US","1924-03","6","3",,"3","0","30","4","0","0",,"2.0","0.30","0.71","5.0"
"USC00172765","FARMINGTON, ME US","1924-04","11","6",,"4","0","19","1","0","0",,"11.0","1.18","5.45","17.0"
"USC00172765","FARMINGTON, ME US","1924-05","12","7",,,"0","7","0","7","0",,,"1.23","3.94",
"USC00172765","FARMINGTON, ME US","1924-06","11","6",,,"0","0","0","26","0",,,"0.53","1.69",
"USC00172765","FARMINGTON, ME US","1924-07","8","5",,,"0","0","0","28","2",,,"1.30","2.89",
"USC00172765","FARMINGTON, ME US","1924-08","16","10",,,"0","0","0","27","1",,,"0.97","4.90",
"USC00172765","FARMINGTON, ME US","1924-09","10","7",,,"0","2","0","13","0",,,"2.15","5.93",
"USC00172765","FARMINGTON, ME US","1924-10","3","1",,,"0","10","0","6","0",,,"1.02","1.14",
"USC00172765","FARMINGTON, ME US","1924-11","6","3",,,"0","25","2","0","0",,,"2.23","3.30",
"USC00172765","FARMINGTON, ME US","1924-12","8","7",,"4","8","30","23","0","0",,"3.5","0.42","2.20","9.5"
"USC00172765","FARMINGTON, ME US","1925-01","12","8",,,"15","31","27","0","0",,,"0.83","2.98",
"USC00172765","FARMINGTON, ME US","1925-02","11","6",,"3","6","26","5","0","0",,"4.0","2.09","4.07","9.1"
"USC00172765","FARMINGTON, ME US","1925-03","14","13",,"5","3","26","2","0","0",,"7.0","1.36","6.13","19.0"
"USC00172765","FARMINGTON, ME US","1925-04","6","4",,"3","0","16","0","1","0",,"2.0","0.19","0.71","4.0"
"USC00172765","FARMINGTON, ME US","1925-05","11","6",,,"0","4","0","7","0",,,"0.57","2.15",
"USC00172765","FARMINGTON, ME US","1925-06","16","11",,,"0","0","0","22","3",,,"1.16","5.06",
"USC00172765","FARMINGTON, ME US","1925-07","17","7",,,"0","0","0","29","0",,,"1.79","5.39",
"USC00172765","FARMINGTON, ME US","1925-08","11","4",,,"0","0","0","25","0",,,"0.52","1.35",
"USC00172765","FARMINGTON, ME US","1925-09","13","10",,,"0","4","0","11","0",,,"1.24","5.07",
"USC00172765","FARMINGTON, ME US","1925-10","14","10",,"2","0","23","0","0","0",,"2.0","1.67","6.59","3.0"
"USC00172765","FARMINGTON, ME US","1925-11","9","8",,"1","1","25","2","0","0",,"3.5","1.84","5.13","3.5"
"USC00172765","FARMINGTON, ME US","1925-12","13","8",,"5","4","29","20","0","0",,"9.0","0.98","3.13","14.5"
"USC00172765","FARMINGTON, ME US","1926-01","10","6",,,"13","31","25","0","0",,,"1.23","3.01",
"USC00172765","FARMINGTON, ME US","1926-02","12","9",,,"5","26","23","0","0",,,"0.62","2.70",
"USC00172765","FARMINGTON, ME US","1926-03","9","6",,,"8","30","14","0","0",,,"0.77","2.69",
"USC00172765","FARMINGTON, ME US","1926-04","12","5",,,"0","25","1","0","0",,,"0.93","3.13",
"USC00172765","FARMINGTON, ME US","1926-05","14","6",,,"0","9","0","7","0",,,"0.42","1.66",
"USC00172765","FARMINGTON, ME US","1926-06","13","8",,,"0","1","0","19","0",,,"1.92","3.94",
"USC00172765","FARMINGTON, ME US","1926-07","12","6",,,"0","0","0","28","2",,,"0.68","2.58",
"USC00172765","FARMINGTON, ME US","1926-08","13","6",,,"0","0","0","27","0",,,"1.21","3.56",
"USC00172765","FARMINGTON, ME US","1926-09","9","8",,,"0","1","0","17","0",,,"0.96","3.11",
"USC00172765","FARMINGTON, ME US","1926-10","9","7",,,"0","15","0","2","0",,,"1.49","3.88",
"USC00172765","FARMINGTON, ME US","1926-11","12","10",,,"0","24","2","0","0",,,"2.54","7.25",
"USC00172765","FARMINGTON, ME US","1926-12","13","8",,,"9","28","23","0","0",,,"1.04","2.84",
"USC00172765","FARMINGTON, ME US","1927-01","14","5",,,"6","30","19","0","0",,,"0.44","2.01",
"USC00172765","FARMINGTON, ME US","1927-02","14","7",,,"5","28","14","0","0",,,"1.34","3.89",
"USC00172765","FARMINGTON, ME US","1927-03","6","4",,,"0","27","4","0","0",,,"0.61","1.08",
"USC00172765","FARMINGTON, ME US","1927-04","5","2",,,"0","22","0","5","0",,,"0.86","1.08",
"USC00172765","FARMINGTON, ME US","1927-05","17","13",,,"0","5","0","6","0",,,"1.66","6.76",
"USC00172765","FARMINGTON, ME US","1927-06","9","7",,,"0","0","0","23","1",,,"1.02","2.65",
"USC00172765","FARMINGTON, ME US","1927-07","17","9",,,"0","0","0","29","3",,,"0.51","2.84",
"USC00172765","FARMINGTON, ME US","1927-08","10","6",,,"0","0","0","28","0",,,"1.46","4.35",
"USC00172765","FARMINGTON, ME US","1927-09","10","6",,,"0","1","0","23","0",,,"0.36","1.63",
"USC00172765","FARMINGTON, ME US","1927-10","7","6",,,"0","9","0","6","0",,,"1.56","6.27",
"USC00172765","FARMINGTON, ME US","1927-11","13","8",,,"0","18","4","3","0",,,"2.02","4.64",
"USC00172765","FARMINGTON, ME US","1927-12","10","9",,,"2","30","14","0","0",,,"1.55","5.56",
"USC00172765","FARMINGTON, ME US","1928-01","12","7",,,"8","28","20","0","0",,,"1.52","4.10",
"USC00172765","FARMINGTON, ME US","1928-02","12","5",,,"12","28","18","0","0",,,"0.67","1.87",
"USC00172765","FARMINGTON, ME US","1928-03","15","6",,,"3","29","7","0","0",,,"1.16","2.89",
"USC00172765","FARMINGTON, ME US","1928-04","13","9",,,"0","26","0","2","0",,,"1.02","4.12",
"USC00172765","FARMINGTON, ME US","1928-05","16","10",,,"0","5","0","8","0",,,"1.95","6.37",
"USC00172765","FARMINGTON, ME US","1928-06","14","8",,,"0","0","0","22","0",,,"0.78","3.96",
"USC00172765","FARMINGTON, ME US","1928-07","13","6",,,"0","0","0","28","4",,,"1.38","3.23",
"USC00172765","FARMINGTON, ME US","1928-08","15","10",,,"0","0","0","26","5",,,"0.91","4.74",
"USC00172765","FARMINGTON, ME US","1928-09","15","9",,,"0","3","0","12","0",,,"1.73","5.40",
"USC00172765","FARMINGTON, ME US","1928-10","14","8",,,"0","10","0","5","0",,,"0.70","2.61",
"USC00172765","FARMINGTON, ME US","1928-11","9","6",,,"0","23","5","0","0",,,"0.66","2.21",
"USC00172765","FARMINGTON, ME US","1928-12","10","6",,,"2","30","9","0","0",,,"1.30","4.73",
"USC00172765","FARMINGTON, ME US","1929-01","15","8",,,"7","31","25","0","0",,,"1.40","3.59",
"USC00172765","FARMINGTON, ME US","1929-02","10","4",,,"9","24","17","0","0",,,"1.02","2.73",
"USC00172765","FARMINGTON, ME US","1929-03","14","9",,,"2","28","4","0","0",,,"0.76","4.12",
"USC00172765","FARMINGTON, ME US","1929-04","13","11",,,"0","18","0","1","0",,,"1.65","5.84",
"USC00172765","FARMINGTON, ME US","1929-05","12","10",,,"0","5","0","12","3",,,"1.08","4.82",
"USC00172765","FARMINGTON, ME US","1929-06","12","6",,,"0","0","0","26","3",,,"1.25","2.58",
"USC00172765","FARMINGTON, ME US","1929-07","9","4",,,"0","0","0","30","9",,,"0.55","1.33",
"USC00172765","FARMINGTON, ME US","1929-08","8","5",,,"0","0","0","30","0",,,"1.33","2.69",
"USC00172765","FARMINGTON, ME US","1929-09","10","4",,,"0","4","0","21","1",,,"0.19","0.92",
"USC00172765","FARMINGTON, ME US","1929-10","8","4",,,"0","10","0","2","0",,,"1.20","3.11",
"USC00172765","FARMINGTON, ME US","1929-11","12","6",,,"0","19","4","0","0",,,"0.74","2.83",
"USC00172765","FARMINGTON, ME US","1929-12","11","8",,,"5","30","21","0","0",,,"1.06","3.51",
"USC00172765","FARMINGTON, ME US","1930-01","11","8",,,"11","29","21","0","0",,,"0.93","3.00",
"USC00172765","FARMINGTON, ME US","1930-02","10","4",,,"10","26","15","0","0",,,"0.41","1.21",
"USC00172765","FARMINGTON, ME US","1930-03","9","8",,,"1","28","3","0","0",,,"2.02","7.01",
"USC00172765","FARMINGTON, ME US","1930-04","5","3",,,"0","23","0","3","0",,,"1.27","1.69",
"USC00172765","FARMINGTON, ME US","1930-05","15","10",,,"0","2","0","13","2",,,"0.87","4.00",
"USC00172765","FARMINGTON, ME US","1930-06","15","8",,,"0","0","0","27","7",,,"1.40","3.77",
"USC00172765","FARMINGTON, ME US","1930-07","12","10",,,"0","0","0","30","2",,,"1.27","5.15",
"USC00172765","FARMINGTON, ME US","1930-08","14","11",,,"0","0","0","28","0",,,"1.00","4.78",
"USC00172765","FARMINGTON, ME US","1930-09","7","4",,,"0","1","0","23","0",,,"0.46","1.08",
"USC00172765","FARMINGTON, ME US","1930-10","10","5",,,"0","12","0","7","1",,,"3.42","5.02",
"USC00172765","FARMINGTON, ME US","1930-11","9","6",,,"0","20","2","0","0",,,"1.20","3.30",
"USC00172765","FARMINGTON, ME US","1930-12","9","5",,,"3","30","18","0","0",,,"0.60","1.55",
"USC00172765","FARMINGTON, ME US","1931-01","8","4",,,"9","31","21","0","0",,,"1.66","3.52",
"USC00172765","FARMINGTON, ME US","1931-02","9","6",,,"7","28","11","0","0",,,"0.82","2.02",
"USC00172765","FARMINGTON, ME US","1931-03","13","5",,,"0","28","0","0","0",,,"1.64","3.75",
"USC00172765","FARMINGTON, ME US","1931-04","8","6",,,"0","15","0","4","0",,,"0.96","3.10",
"USC00172765","FARMINGTON, ME US","1931-05","14","8",,,"0","3","0","16","3",,,"1.04","3.38",
"USC00172765","FARMINGTON, ME US","1931-06","12","9",,,"0","0","0","25","2",,,"1.17","5.36",
"USC00172765","FARMINGTON, ME US","1931-07","13","8",,,"0","0","0","31","3",,,"1.68","4.11",
"USC00172765","FARMINGTON, ME US","1931-08","13","8",,,"0","0","0","28","1",,,"1.28","4.60",
"USC00172765","FARMINGTON, ME US","1931-09","12","11",,,"0","1","0","20","4",,,"1.55","5.19",
"USC00172765","FARMINGTON, ME US","1931-10","8","6",,,"0","6","0","9","0",,,"1.07","4.34",
"USC00172765","FARMINGTON, ME US","1931-11","13","5",,,"0","16","1","2","0",,,"0.39","1.50",
"USC00172765","FARMINGTON, ME US","1931-12","13","9",,,"0","26","11","0","0",,,"1.07","3.75",
"USC00172765","FARMINGTON, ME US","1932-01","13","11",,,"3","29","9","0","0",,,"1.50","4.69",
"USC00172765","FARMINGTON, ME US","1932-02","12","6",,,"4","29","19","0","0",,,"0.62","2.11",
"USC00172765","FARMINGTON, ME US","1932-03","11","7",,,"0","28","10","0","0",,,"0.90","3.51",
"USC00172765","FARMINGTON, ME US","1932-04","11","5",,,"0","17","0","3","0",,,"1.62","3.62",
"USC00172765","FARMINGTON, ME US","1932-05","6","4",,,"0","7","0","18","1",,,"0.95","2.76",
"USC00172765","FARMINGTON, ME US","1932-06","8","5",,,"0","1","0","23","1",,,"0.58","1.70",
"USC00172765","FARMINGTON, ME US","1932-07","9","5",,,"0","0","0","29","1",,,"1.48","3.50",
"USC00172765","FARMINGTON, ME US","1932-08",,,,,,,,,,,,,"4.56",
"USC00172765","FARMINGTON, ME US","1932-09","9","6",,,"0","0","0","20","0",,,"4.20","9.10",
"USC00172765","FARMINGTON, ME US","1932-10","14","7",,,"0","5","0","7","0",,,"0.61","2.47",
"USC00172765","FARMINGTON, ME US","1932-11","8","5",,,"0","24","2","0","0",,,"2.32","4.69",
"USC00172765","FARMINGTON, ME US","1932-12","10","5",,,"2","31","10","0","0",,,"0.82","2.05",
"USC00172765","FARMINGTON, ME US","1933-01","10","7",,,"3","30","7","0","0",,,"0.71","3.06",
"USC00172765","FARMINGTON, ME US","1933-02","7","6",,,"5","28","7","0","0",,,"0.64","2.19",
"USC00172765","FARMINGTON, ME US","1933-03","9","8",,,"0","31","8","0","0",,,"1.34","4.69",
"USC00172765","FARMINGTON, ME US","1933-04","17","12",,,"0","13","0","3","0",,,"0.90","6.35",
"USC00172765","FARMINGTON, ME US","1933-05","8","5",,,"0","7","0","19","0",,,"0.82","2.19",
"USC00172765","FARMINGTON, ME US","1933-06","12","6",,,"0","0","0","24","4",,,"0.79","2.39",
"USC00172765","FARMINGTON, ME US","1933-07","13","10",,,"0","0","0","28","2",,,"1.22","6.05",
"USC00172765","FARMINGTON, ME US","1933-08","13","8",,,"0","0","0","28","0",,,"2.41","4.96",
"USC00172765","FARMINGTON, ME US","1933-09","10","6",,,"0","0","0","23","0",,,"0.99","2.86",
"USC00172765","FARMINGTON, ME US","1933-10","11","9",,,"0","8","0","5","0",,,"2.06","6.07",
"USC00172765","FARMINGTON, ME US","1933-11","11","5",,,"0","29","6","0","0",,,"1.25","2.41",
"USC00172765","FARMINGTON, ME US","1933-12","14","9",,,"10","31","20","0","0",,,"1.02","3.70",
"USC00172765","FARMINGTON, ME US","1934-01","11","7",,,"14","29","20","0","0",,,"1.44","3.54",
"USC00172765","FARMINGTON, ME US","1934-02","7","5",,,"18","28","22","0","0",,,"0.92","2.87",
"USC00172765","FARMINGTON, ME US","1934-03","6","5",,,"4","30","7","0","0",,,"0.74","1.95",
"USC00172765","FARMINGTON, ME US","1934-04","9","6",,,"0","17","0","3","0",,,"1.43","5.35",
"USC00172765","FARMINGTON, ME US","1934-05","7","3",,,"0","5","0","18","0",,,"0.44","1.21",
"USC00172765","FARMINGTON, ME US","1934-06","12","7",,,"0","0","0","27","2",,,"1.16","4.12",
"USC00172765","FARMINGTON, ME US","1934-07","9","7",,,"0","0","0","31","3",,,"0.74","3.12",
"USC00172765","FARMINGTON, ME US","1934-08","4","4",,,"0","0","0","27","0",,,"0.68","1.90",
"USC00172765","FARMINGTON, ME US","1934-09","13","9",,,"0","0","0","22","0",,,"2.58","8.05",
"USC00172765","FARMINGTON, ME US","1934-10","9","3",,,"0","13","0","1","0",,,"0.79","1.98",
"USC00172765","FARMINGTON, ME US","1934-11","11","8",,,"0","20","1","0","0",,,"0.86","2.85",
"USC00172765","FARMINGTON, ME US","1934-12","10","7",,,"7","29","23","0","0",,,"1.60","4.58",
"USC00172765","FARMINGTON, ME US","1935-01","14","11",,,"18","29","23","0","0",,,"2.42","7.26",
"USC00172765","FARMINGTON, ME US","1935-02","10","6",,,"11","28","16","0","0",,,"0.60","1.96",
"USC00172765","FARMINGTON, ME US","1935-03","10","5",,,"4","29","3","0","0",,,"0.50","1.21",
"USC00172765","FARMINGTON, ME US","1935-04","12","9",,,"0","16","0","3","0",,,"1.00","2.96",
"USC00172765","FARMINGTON, ME US","1935-05","9","6",,,"0","7","0","9","0",,,"0.59","1.79",
"USC00172765","FARMINGTON, ME US","1935-06","16","13",,,"0","0","0","23","0",,,"1.50","7.02",
